VarIdentificadorInstitucionEducativa,VarNombreInstitucionEducativa,VarCorreoInstitucionEducativa,NbrTelefonoInstitucionEducativa,VarDescripcionInstitucionEducativa,VarEstadoInstitucionEducativa,VarTipoInstitucionEducativa
4a235d00-74f4-11ed-be5f-0242ac1c000c,Instituto Ernesto Burgos,ernesto.burgos@hotmail.com,936116429,Distinctio ullam aut aliquid impedit ad. Aperiam distinctio perspiciatis ad non. Iste fugit tenetur natus sint quas libero quia. Aliquam illo earum doloribus necessitatibus.,Inactivo,Urbano
4a235da0-74f4-11ed-be5f-0242ac1c000c,Instituto Rogelio Herrero,rogelio.herrero@hotmail.com,949562777,Culpa dolores exercitationem. Error perferendis libero eaque hic laborum. Praesentium placeat iure consequuntur quasi.,Activo,Rural
4a235e36-74f4-11ed-be5f-0242ac1c000c,Universidad Fernando Canales,fernando.canales@hotmail.com,998738301,Enim perspiciatis autem eius qui iure. Itaque asperiores ipsam.,Activo,Rural
4a235ec2-74f4-11ed-be5f-0242ac1c000c,Instituto Lalo Nicolau,lalo.nicolau@hotmail.com,936164068,Molestias pariatur adipisci quod. Itaque doloribus voluptates debitis alias odit. Cum maiores est.,Activo,Rural
4a235f62-74f4-11ed-be5f-0242ac1c000c,Universidad Benita Ramirez,benita.ramirez@hotmail.com,959145961,Amet amet accusamus dolores quod nam reprehenderit doloribus. Culpa cum magnam reprehenderit. Aliquid officiis eius temporibus.,Inactivo,Urbano
4a235fda-74f4-11ed-be5f-0242ac1c000c,Instituto Celestina Nevado,celestina.nevado@hotmail.com,913457112,Officiis quibusdam quibusdam eum nostrum reprehenderit ex. Tenetur tenetur iusto odio sunt nulla voluptas. Ad itaque veniam.,Inactivo,Rural
4a236048-74f4-11ed-be5f-0242ac1c000c,Universidad Abraham Goicoechea,abraham.goicoechea@hotmail.com,992061179,Tempore officiis cupiditate aperiam incidunt eligendi ipsum sed.,Inactivo,Urbano
4a2360c0-74f4-11ed-be5f-0242ac1c000c,Instituto Salud Iborra,salud.iborra@hotmail.com,933254304,Id tempora explicabo velit quibusdam nobis. Tempora reprehenderit eius. Ipsam sunt dignissimos est.,Inactivo,Rural
4a23612e-74f4-11ed-be5f-0242ac1c000c,Instituto Cristian Gargallo,cristian.gargallo@hotmail.com,907648139,In sequi ab vitae facere nemo blanditiis. Perferendis minus dignissimos ullam fugit adipisci.,Activo,Urbano
4a23619c-74f4-11ed-be5f-0242ac1c000c,Universidad Xavier Villalonga,xavier.villalonga@hotmail.com,913650047,Aliquid beatae a cum magnam. Illum qui perferendis accusantium.,Activo,Urbano
4a23620a-74f4-11ed-be5f-0242ac1c000c,Instituto Nuria Méndez,nuria.méndez@hotmail.com,945875929,Similique aperiam ex repellat amet repudiandae magni. Commodi ratione hic exercitationem. Adipisci aut recusandae vitae autem. Sequi voluptate aliquam autem at molestiae nesciunt.,Inactivo,Rural
4a236278-74f4-11ed-be5f-0242ac1c000c,Universidad Andrea Osuna,andrea.osuna@hotmail.com,949253216,Nam deserunt fuga numquam. Sunt a non debitis sed exercitationem doloremque at.,Activo,Urbano
4a2362e6-74f4-11ed-be5f-0242ac1c000c,Universidad Brígida Carpio,brígida.carpio@hotmail.com,946989583,Veniam mollitia corrupti. Expedita quas ut itaque ullam.,Inactivo,Rural
4a236354-74f4-11ed-be5f-0242ac1c000c,Instituto Jacinta Alberdi,jacinta.alberdi@hotmail.com,979979808,Omnis optio quaerat hic omnis perspiciatis. Et nam illo laborum eos perferendis. Quibusdam ipsa aspernatur voluptas perspiciatis.,Activo,Urbano
4a2363c2-74f4-11ed-be5f-0242ac1c000c,Universidad Eloísa Gibert,eloísa.gibert@hotmail.com,966900572,Dolore odio fuga a fuga omnis. Dolorum officia nesciunt deserunt tempora.,Activo,Urbano
4a236430-74f4-11ed-be5f-0242ac1c000c,Instituto Teresita Manrique,teresita.manrique@hotmail.com,975620777,Voluptas asperiores consequuntur. Cum laborum unde nam dignissimos a mollitia ducimus.,Inactivo,Rural
4a23649e-74f4-11ed-be5f-0242ac1c000c,Universidad Bartolomé Ávila,bartolomé.ávila@hotmail.com,975915524,Delectus quia facere in at dolore neque. Fuga modi veniam velit. Aspernatur ipsa alias. Quam alias illo ipsam aspernatur.,Inactivo,Urbano
4a23650c-74f4-11ed-be5f-0242ac1c000c,Universidad Ofelia Tenorio,ofelia.tenorio@hotmail.com,966901574,Placeat laudantium facilis quam expedita illo. Suscipit corporis aspernatur eaque numquam laudantium.,Activo,Rural
4a23657a-74f4-11ed-be5f-0242ac1c000c,Universidad Primitiva Ibarra,primitiva.ibarra@hotmail.com,994572217,Veniam dolorem dolorem in exercitationem accusantium corporis. Similique error ipsam. Perferendis temporibus ullam minus.,Inactivo,Rural
4a2365e8-74f4-11ed-be5f-0242ac1c000c,Universidad Amaya Cerro,amaya.cerro@hotmail.com,944113844,Excepturi molestias alias facere dicta optio consequatur quidem. Consequatur fuga tempore accusamus laborum enim. Voluptates totam ducimus libero dolorem.,Activo,Urbano
4a236656-74f4-11ed-be5f-0242ac1c000c,Instituto Macario Aragón,macario.aragón@hotmail.com,969792148,Cumque hic accusantium. Illum quis incidunt vel.,Activo,Urbano
4a2366c4-74f4-11ed-be5f-0242ac1c000c,Instituto Trini Cervera,trini.cervera@hotmail.com,913025093,Ad distinctio eius est iste expedita fugit. Numquam illum odio doloremque minima optio dicta. Iusto maiores minus voluptatum.,Activo,Rural
4a236732-74f4-11ed-be5f-0242ac1c000c,Instituto Ruth Romeu,ruth.romeu@hotmail.com,966100081,Amet quisquam ut. Nesciunt praesentium fuga laboriosam incidunt.,Activo,Rural
4a2367be-74f4-11ed-be5f-0242ac1c000c,Universidad Ileana Múñiz,ileana.múñiz@hotmail.com,967358473,Libero iste aspernatur nostrum soluta. Ex voluptatibus ducimus facilis corrupti cumque. Omnis quis aliquam officia facilis.,Inactivo,Rural
4a23682c-74f4-11ed-be5f-0242ac1c000c,Universidad Emiliano Girona,emiliano.girona@hotmail.com,981278147,Est quae dolor. Soluta assumenda consequuntur minus veniam repudiandae minus. Rerum aperiam aspernatur sint fugit quam accusamus. Itaque quam recusandae quisquam aut nam.,Inactivo,Rural
4a23689a-74f4-11ed-be5f-0242ac1c000c,Instituto César Carmona,césar.carmona@hotmail.com,963778844,Eius enim nulla nostrum. Sunt atque rerum ad minima magnam earum. Eligendi tempore consectetur fugiat id assumenda earum.,Activo,Rural
4a236908-74f4-11ed-be5f-0242ac1c000c,Universidad Eulalia Padilla,eulalia.padilla@hotmail.com,996159078,A beatae illo similique expedita. Incidunt rem voluptates rerum.,Inactivo,Urbano
4a236976-74f4-11ed-be5f-0242ac1c000c,Instituto Julián Muñoz,julián.muñoz@hotmail.com,961811342,Ad officiis quasi aut totam adipisci veritatis sed. Maxime molestias consectetur dolore reprehenderit eos excepturi. Vitae vel incidunt praesentium dolorem occaecati.,Activo,Urbano
4a2369e4-74f4-11ed-be5f-0242ac1c000c,Universidad Marisol Baró,marisol.baró@hotmail.com,905203079,Incidunt excepturi optio officiis at eum. Repudiandae debitis reprehenderit amet tempora. Inventore quidem reprehenderit aliquid inventore totam.,Inactivo,Urbano
4a236a52-74f4-11ed-be5f-0242ac1c000c,Universidad Octavia Aragonés,octavia.aragonés@hotmail.com,945262553,Animi deleniti adipisci tempora. Doloribus hic quibusdam dolor magnam. Animi voluptatem provident neque quae corrupti.,Inactivo,Rural
4a236ac0-74f4-11ed-be5f-0242ac1c000c,Universidad Carlos Quirós,carlos.quirós@hotmail.com,952862841,Rem nihil iure fuga earum culpa recusandae. Accusamus porro eveniet minima et deserunt sunt. Debitis corrupti voluptatibus natus. Est molestias ipsum provident atque officia.,Inactivo,Rural
4a236b38-74f4-11ed-be5f-0242ac1c000c,Universidad Berto Solís,berto.solís@hotmail.com,961944922,Quisquam voluptatibus officiis aliquam temporibus consectetur vel. Vitae est iure fuga incidunt. Fugit ipsa unde earum rerum nostrum libero.,Inactivo,Rural
4a236ba6-74f4-11ed-be5f-0242ac1c000c,Universidad Damián Ibarra,damián.ibarra@hotmail.com,940465164,Nisi dolorem natus deserunt ex. Nostrum tempora sit possimus perspiciatis dolor totam.,Inactivo,Rural
4a236c14-74f4-11ed-be5f-0242ac1c000c,Instituto Tamara Valenzuela,tamara.valenzuela@hotmail.com,908455097,Dicta fugit nostrum reiciendis. Officia necessitatibus magnam adipisci necessitatibus nam tempore id.,Inactivo,Urbano
4a236c82-74f4-11ed-be5f-0242ac1c000c,Instituto Baltasar Estevez,baltasar.estevez@hotmail.com,946450205,Eligendi molestias natus adipisci illo esse architecto inventore. Eveniet doloremque blanditiis et nobis fuga neque. Suscipit facere nisi quod non in impedit. Voluptatem modi odit quae ad.,Inactivo,Urbano
4a236cfa-74f4-11ed-be5f-0242ac1c000c,Universidad Melania Leon,melania.leon@hotmail.com,917486224,Odit exercitationem tempora quam quibusdam.,Activo,Urbano
4a236d68-74f4-11ed-be5f-0242ac1c000c,Instituto Serafina Benavente,serafina.benavente@hotmail.com,978410464,Placeat explicabo exercitationem. Sapiente velit nam similique esse. Perspiciatis consequuntur iure dicta.,Inactivo,Urbano
4a236de0-74f4-11ed-be5f-0242ac1c000c,Universidad Dorita Sans,dorita.sans@hotmail.com,900849679,Mollitia maxime repellat illum error iure vitae et.,Activo,Rural
4a236e4e-74f4-11ed-be5f-0242ac1c000c,Universidad Estrella Meléndez,estrella.meléndez@hotmail.com,934163879,Id iste quisquam perspiciatis quos ad perspiciatis. Laudantium autem dolorum.,Activo,Rural
4a236eb2-74f4-11ed-be5f-0242ac1c000c,Universidad Rómulo Ruiz,rómulo.ruiz@hotmail.com,925729257,Libero quis placeat deserunt.,Inactivo,Urbano
4a236f2a-74f4-11ed-be5f-0242ac1c000c,Instituto Virgilio Franch,virgilio.franch@hotmail.com,959024784,Nulla mollitia ipsa alias facilis tenetur. Iure consectetur doloribus officiis error ut non voluptate.,Activo,Urbano
4a23702e-74f4-11ed-be5f-0242ac1c000c,Universidad Asdrubal Espejo,asdrubal.espejo@hotmail.com,908421612,Quasi eligendi necessitatibus expedita illo.,Inactivo,Rural
4a2370c4-74f4-11ed-be5f-0242ac1c000c,Instituto Nicolasa Córdoba,nicolasa.córdoba@hotmail.com,987778219,Sint iste dolor molestias. Qui eaque dolorum doloremque quibusdam odit.,Inactivo,Rural
4a23713c-74f4-11ed-be5f-0242ac1c000c,Universidad Dan Rosa,dan.rosa@hotmail.com,943559812,Facilis fugit eaque. Sapiente distinctio totam eveniet. Aliquid dolorem veniam ducimus nostrum sed quam.,Activo,Urbano
4a2371b4-74f4-11ed-be5f-0242ac1c000c,Instituto Duilio Uriarte,duilio.uriarte@hotmail.com,977665928,Velit minima excepturi aliquid cum architecto nemo. Ex quisquam temporibus nulla amet quisquam. Suscipit hic possimus ducimus nihil magni.,Activo,Rural
4a237222-74f4-11ed-be5f-0242ac1c000c,Universidad Eufemia Real,eufemia.real@hotmail.com,910601867,Eos dolorem illo incidunt architecto molestias et. Voluptate fugiat voluptatum quasi quis quisquam ullam voluptate.,Activo,Urbano
4a237290-74f4-11ed-be5f-0242ac1c000c,Instituto María Ángeles Bru,maría ángeles.bru@hotmail.com,905475487,Magnam in quasi unde eum odit itaque. Eum nostrum fugiat minus.,Inactivo,Urbano
4a2372fe-74f4-11ed-be5f-0242ac1c000c,Universidad Dulce Ortega,dulce.ortega@hotmail.com,901499541,Velit nemo occaecati eius voluptatum. Numquam ex cum aperiam.,Activo,Urbano
4a23736c-74f4-11ed-be5f-0242ac1c000c,Instituto Raquel Murcia,raquel.murcia@hotmail.com,960709737,Nemo animi molestias possimus nostrum possimus fugit. Debitis delectus atque. Numquam fuga deserunt provident fugit occaecati.,Inactivo,Urbano
4a2373da-74f4-11ed-be5f-0242ac1c000c,Universidad Camila Chaparro,camila.chaparro@hotmail.com,969906761,Dolorem aliquid aut repellendus corporis eos. Qui nisi est iusto ex.,Inactivo,Urbano
4a237448-74f4-11ed-be5f-0242ac1c000c,Instituto María Jesús Plana,maría jesús.plana@hotmail.com,960170550,Atque adipisci explicabo quis quaerat cum. Omnis ad consequuntur voluptatibus cupiditate ex.,Activo,Rural
4a2374b6-74f4-11ed-be5f-0242ac1c000c,Universidad Ale Goñi,ale.goñi@hotmail.com,953384520,Rem vel vero deserunt cum. Incidunt quasi facere ullam porro. Eum labore veritatis impedit dolore ipsum.,Activo,Rural
4a23752e-74f4-11ed-be5f-0242ac1c000c,Instituto Anabel Roselló,anabel.roselló@hotmail.com,915533852,Nostrum corporis aliquam voluptates numquam. Voluptates ipsum eos veritatis nam.,Activo,Rural
4a23759c-74f4-11ed-be5f-0242ac1c000c,Instituto Rosa María Juan,rosa maría.juan@hotmail.com,901857728,Asperiores laudantium praesentium aperiam blanditiis. Id atque in itaque. Atque fugit aspernatur a reiciendis repudiandae. Ducimus architecto aliquid voluptas.,Inactivo,Rural
4a237614-74f4-11ed-be5f-0242ac1c000c,Instituto Marco Hervia,marco.hervia@hotmail.com,919139770,Magni dolorum accusantium aspernatur eligendi non. Quo asperiores amet dolorum nobis aspernatur nemo. Doloribus dolorem praesentium aliquid.,Inactivo,Urbano
4a237678-74f4-11ed-be5f-0242ac1c000c,Instituto Nuria Rocamora,nuria.rocamora@hotmail.com,969119630,Animi minima officia placeat ullam temporibus eius. Quaerat harum accusantium et. Voluptatem fuga saepe minima.,Activo,Rural
4a2376e6-74f4-11ed-be5f-0242ac1c000c,Universidad Gloria Palma,gloria.palma@hotmail.com,978553045,Assumenda vitae ratione adipisci quo voluptatibus aspernatur. Ducimus ratione dolores provident doloremque. Architecto ratione sint accusantium fugiat repellendus.,Inactivo,Urbano
4a237754-74f4-11ed-be5f-0242ac1c000c,Universidad Ricardo Vilar,ricardo.vilar@hotmail.com,939350149,Nisi repellendus earum at. Aliquam deserunt omnis pariatur rem.,Inactivo,Urbano
4a2377b8-74f4-11ed-be5f-0242ac1c000c,Universidad Natanael Blasco,natanael.blasco@hotmail.com,909808400,Sit odio perspiciatis commodi. Provident omnis ullam reprehenderit quia. Natus illo eveniet quae vitae nobis.,Activo,Urbano
4a237826-74f4-11ed-be5f-0242ac1c000c,Instituto Mireia Torrens,mireia.torrens@hotmail.com,942172672,Facilis tenetur temporibus. Voluptatem ad odit ea sed dolores.,Inactivo,Rural
4a237894-74f4-11ed-be5f-0242ac1c000c,Universidad Jose Ignacio Arregui,jose ignacio.arregui@hotmail.com,940196898,Officia saepe iure quasi modi mollitia. Amet natus dicta numquam voluptatibus inventore.,Inactivo,Urbano
4a237902-74f4-11ed-be5f-0242ac1c000c,Universidad Jacinta Agudo,jacinta.agudo@hotmail.com,932212107,Enim magnam sit sit ipsam blanditiis cum laboriosam. Earum accusamus assumenda dolorem voluptatibus iusto. Consequuntur ipsam amet.,Inactivo,Urbano
4a237970-74f4-11ed-be5f-0242ac1c000c,Universidad Jafet Fiol,jafet.fiol@hotmail.com,971024945,Est beatae cumque. Corrupti totam autem est reiciendis. Occaecati ut vitae. Placeat minus officia quos deleniti dignissimos voluptatem.,Activo,Urbano
4a2379e8-74f4-11ed-be5f-0242ac1c000c,Instituto Dominga Solé,dominga.solé@hotmail.com,918273649,Nobis debitis iste minima nostrum. Expedita eum in architecto nihil.,Inactivo,Urbano
4a237a4c-74f4-11ed-be5f-0242ac1c000c,Instituto Jeremías Cid,jeremías.cid@hotmail.com,935683948,Voluptatem sapiente repellat rem odit. Ducimus laborum id beatae facere. Ea soluta itaque modi hic suscipit.,Inactivo,Urbano
4a237aba-74f4-11ed-be5f-0242ac1c000c,Instituto Francisco Jose Saez,francisco jose.saez@hotmail.com,940640399,Illum cumque error odio debitis. Debitis dicta id reiciendis dignissimos itaque voluptas. Aperiam harum quasi sequi.,Activo,Urbano
4a237b32-74f4-11ed-be5f-0242ac1c000c,Instituto Viviana Sanmiguel,viviana.sanmiguel@hotmail.com,907907766,Ut eligendi neque explicabo. Officia mollitia deserunt impedit.,Inactivo,Rural
4a237bbe-74f4-11ed-be5f-0242ac1c000c,Universidad Isaías Mariscal,isaías.mariscal@hotmail.com,967813588,Iste omnis eveniet consectetur praesentium suscipit. Quos tempore expedita totam accusantium ipsum.,Activo,Rural
4a237c2c-74f4-11ed-be5f-0242ac1c000c,Instituto Cornelio Carrión,cornelio.carrión@hotmail.com,946212704,Iste rem delectus nemo error. Molestias reiciendis ipsam quos laboriosam enim explicabo.,Inactivo,Urbano
4a237c9a-74f4-11ed-be5f-0242ac1c000c,Universidad Marcia Peña,marcia.peña@hotmail.com,964847730,Labore pariatur possimus nam odio soluta facere.,Inactivo,Rural
4a237d08-74f4-11ed-be5f-0242ac1c000c,Instituto Soraya Sánchez,soraya.sánchez@hotmail.com,964250846,Suscipit reiciendis quaerat natus pariatur blanditiis. Iure iste pariatur illo. Necessitatibus molestiae consequatur eius.,Activo,Rural
4a237d76-74f4-11ed-be5f-0242ac1c000c,Universidad Albano Donoso,albano.donoso@hotmail.com,927368331,Facere provident dignissimos. Autem iure esse beatae veritatis accusantium eos. Reiciendis animi ipsa illo quis.,Activo,Rural
4a237de4-74f4-11ed-be5f-0242ac1c000c,Instituto Julia Corral,julia.corral@hotmail.com,978274030,Debitis dolore excepturi officia. Eaque facilis aut animi odio laudantium. Sed doloremque ipsam ipsa impedit iure ut.,Inactivo,Urbano
4a237e48-74f4-11ed-be5f-0242ac1c000c,Universidad José Ricart,josé.ricart@hotmail.com,902778247,Doloremque ipsa saepe praesentium aliquid earum nam. Eos illum totam est officiis maxime. Ipsa dignissimos similique odio necessitatibus at.,Inactivo,Rural
4a237eb6-74f4-11ed-be5f-0242ac1c000c,Instituto Cristóbal Sierra,cristóbal.sierra@hotmail.com,901889153,Facilis nulla sunt corrupti nobis ipsum quod at. Excepturi veniam voluptatum veniam harum ipsam. Natus eum aspernatur deserunt.,Activo,Rural
4a237f2e-74f4-11ed-be5f-0242ac1c000c,Instituto Brunilda Valero,brunilda.valero@hotmail.com,939066607,Quo harum quo in quam iste. Eos modi error libero labore.,Activo,Rural
4a237f9c-74f4-11ed-be5f-0242ac1c000c,Instituto Gustavo Martín,gustavo.martín@hotmail.com,943165298,Quo vel iusto itaque qui.,Activo,Rural
4a23800a-74f4-11ed-be5f-0242ac1c000c,Instituto Irma Cases,irma.cases@hotmail.com,925946057,Repellendus temporibus magnam excepturi ducimus eius. A vel aliquid odio consequuntur esse et. Recusandae voluptates fugiat omnis.,Activo,Rural
4a238078-74f4-11ed-be5f-0242ac1c000c,Instituto Melania Sainz,melania.sainz@hotmail.com,989283260,Natus officiis a doloremque numquam sapiente. Provident inventore ut pariatur. In recusandae voluptate quam magni.,Activo,Urbano
4a2380e6-74f4-11ed-be5f-0242ac1c000c,Instituto Conrado Isern,conrado.isern@hotmail.com,913451624,Dignissimos officia totam. Excepturi corporis distinctio.,Activo,Urbano
4a238154-74f4-11ed-be5f-0242ac1c000c,Instituto Hilario Clemente,hilario.clemente@hotmail.com,969011441,Suscipit quis facere vitae. Quis quam repellendus repellat. Ad deserunt minima quaerat vel adipisci.,Activo,Rural
4a2381c2-74f4-11ed-be5f-0242ac1c000c,Instituto Bernardita Alberto,bernardita.alberto@hotmail.com,951608428,Nemo veniam commodi facere quaerat a. Illum aspernatur impedit ea quidem ut. Delectus minus saepe adipisci non.,Activo,Urbano
4a238226-74f4-11ed-be5f-0242ac1c000c,Instituto Guiomar Domínguez,guiomar.domínguez@hotmail.com,950904605,Nulla est quod minima dolorum nostrum. Quaerat modi tenetur soluta at ipsa. Corrupti est distinctio.,Inactivo,Rural
4a23829e-74f4-11ed-be5f-0242ac1c000c,Instituto Chus Amores,chus.amores@hotmail.com,927820267,Eos accusamus blanditiis ad illum. Reprehenderit voluptatibus eveniet eius.,Inactivo,Urbano
4a23830c-74f4-11ed-be5f-0242ac1c000c,Universidad Joel Feijoo,joel.feijoo@hotmail.com,917388244,Laboriosam nostrum doloremque animi et et minima molestiae. Perferendis possimus harum fugit quibusdam blanditiis voluptatem.,Activo,Rural
4a2383ca-74f4-11ed-be5f-0242ac1c000c,Instituto Damián Aguado,damián.aguado@hotmail.com,966218035,Labore laboriosam laboriosam totam sunt quo nisi. Cumque quos porro mollitia nemo. Perspiciatis aliquid non facilis veritatis repellendus.,Activo,Rural
4a238442-74f4-11ed-be5f-0242ac1c000c,Instituto Pío Canales,pío.canales@hotmail.com,965337928,Ad quasi eum laboriosam alias odio. Accusantium maxime aperiam illum ducimus earum molestiae repellat. Eum quod non ducimus expedita laboriosam.,Activo,Rural
4a2384b0-74f4-11ed-be5f-0242ac1c000c,Instituto Esmeralda Puig,esmeralda.puig@hotmail.com,918165134,Enim accusamus praesentium nostrum cumque perferendis eaque. Nisi accusantium reiciendis.,Inactivo,Urbano
4a238528-74f4-11ed-be5f-0242ac1c000c,Universidad Rogelio Huguet,rogelio.huguet@hotmail.com,975803647,Repellat distinctio odio ex. Quasi similique nisi aspernatur quisquam temporibus error. Ullam explicabo molestias repellendus dolore nam.,Activo,Rural
