VarIdentificadorParametros,VarAccionAfirSocioecoParametros,VarAccionAfirTerriParametros,VarAccionAfirRuralParametros,VarAccionAfirVulneraParametros,VarAccionAfirPueblosNacionParametros,VarCuposOfertaCarParametros,DtCuposOfertaCarParametros,VarNotaReferCarParametros
0ab5f986-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,15,22/9/2022,704
0ab5f9e0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,39,8/9/2022,891
0ab5fa44-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Falso,45,5/10/2022,900
0ab5fa9e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,35,20/5/2022,896
0ab5faf8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,24,12/7/2022,728
0ab5fb52-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,0,4/7/2022,806
0ab5fbac-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,34,28/7/2022,705
0ab5fca6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,0,1/10/2022,789
0ab5fd46-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,32,22/6/2022,763
0ab5fec2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Falso,50,23/6/2022,898
0ab5ff62-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Verdadero,16,2/5/2022,730
0ab5fff8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,13,21/11/2022,880
0ab60084-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,2,9/7/2022,758
0ab60110-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Falso,10,12/11/2022,773
0ab601a6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,42,4/6/2022,804
0ab60232-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,12,22/7/2022,708
0ab602c8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,33,29/8/2022,976
0ab60354-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,40,13/8/2022,948
0ab603ea-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,6,17/6/2022,967
0ab60480-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,47,22/10/2022,719
0ab6050c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,44,25/9/2022,868
0ab605a2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Falso,1,26/10/2022,913
0ab6062e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,0,1/9/2022,745
0ab606c4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,6,14/10/2022,839
0ab6075a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Falso,25,2/8/2022,928
0ab607e6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,11,26/10/2022,987
0ab6089a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,37,10/5/2022,798
0ab60930-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Falso,2,19/7/2022,844
0ab609c6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,31,16/7/2022,795
0ab60a52-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,36,3/7/2022,989
0ab60ade-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,32,23/9/2022,836
0ab60b74-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,16,22/10/2022,993
0ab60c00-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,5,11/6/2022,814
0ab60c96-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,16,13/8/2022,789
0ab60df4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,25,18/6/2022,804
0ab60ea8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,47,30/5/2022,860
0ab60f34-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,12,26/9/2022,935
0ab60fca-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,40,14/8/2022,726
0ab61056-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,23,4/5/2022,983
0ab610e2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Verdadero,47,22/6/2022,961
0ab6116e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Falso,15,4/10/2022,949
0ab61204-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,40,19/6/2022,859
0ab61290-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,40,24/7/2022,825
0ab61344-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,50,31/5/2022,816
0ab613d0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Falso,3,26/10/2022,718
0ab61466-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,19,6/6/2022,870
0ab614f2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,45,21/9/2022,734
0ab6157e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Verdadero,43,21/11/2022,859
0ab61614-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Falso,23,8/11/2022,901
0ab616a0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,26,19/8/2022,794
0ab61736-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,38,27/11/2022,712
0ab618d0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,17,8/9/2022,740
0ab61966-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,7,13/8/2022,995
0ab61a06-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,11,8/10/2022,863
0ab61a6a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,28,2/7/2022,931
0ab61ace-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,19,30/9/2022,848
0ab61b28-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Falso,25,1/5/2022,763
0ab61b82-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,28,31/7/2022,736
0ab61be6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,45,24/8/2022,961
0ab61c40-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,14,21/6/2022,905
0ab61cc2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,32,19/8/2022,908
0ab61d1c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,4,3/7/2022,817
0ab61d80-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,35,23/5/2022,864
0ab61dda-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,27,23/6/2022,730
0ab61e34-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,13,21/8/2022,961
0ab61e8e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,18,3/6/2022,845
0ab61ef2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,4,25/5/2022,758
0ab61f4c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,20,20/7/2022,856
0ab61fa6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,50,10/5/2022,761
0ab62032-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,30,6/7/2022,735
0ab6208c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,9,8/7/2022,825
0ab620f0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,6,23/8/2022,800
0ab6214a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Falso,50,22/7/2022,757
0ab621a4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,36,17/8/2022,705
0ab621fe-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,25,17/10/2022,727
0ab62262-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,45,2/8/2022,762
0ab622bc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,41,1/6/2022,913
0ab6242e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,8,27/9/2022,845
0ab624d8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Falso,32,13/6/2022,930
0ab62564-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Falso,9,15/7/2022,710
0ab625e6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,17,24/10/2022,755
0ab62668-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,3,17/10/2022,888
0ab626ea-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Verdadero,47,5/7/2022,706
0ab6274e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,0,21/9/2022,724
0ab627a8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,43,21/6/2022,713
0ab62802-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,17,7/11/2022,915
0ab6285c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,5,14/8/2022,982
0ab628c0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,48,16/5/2022,790
0ab6291a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,17,21/9/2022,897
0ab62974-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,15,13/7/2022,741
0ab629ce-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,23,18/6/2022,833
0ab62a28-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,2,16/6/2022,980
0ab62a82-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,15,17/8/2022,943
0ab62adc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,1,22/6/2022,821
0ab62b36-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,6,5/9/2022,867
0ab62b90-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,37,15/6/2022,798
0ab62bf4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,47,11/8/2022,746
0ab62c4e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,50,5/6/2022,708
0ab62ca8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,17,7/8/2022,981
0ab62d02-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,33,9/5/2022,946
0ab62d5c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,31,16/11/2022,794
0ab62db6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Verdadero,31,25/9/2022,795
0ab62e10-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,43,24/10/2022,770
0ab62e74-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,4,29/8/2022,974
0ab62ece-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,31,24/11/2022,917
0ab62f28-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,3,1/11/2022,998
0ab62f82-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,32,26/6/2022,944
0ab62fdc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,24,9/9/2022,853
0ab63036-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,23,29/6/2022,890
0ab63090-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Verdadero,31,28/6/2022,717
0ab630f4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,43,15/8/2022,847
0ab6314e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,37,9/6/2022,904
0ab631e4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,10,20/11/2022,702
0ab6323e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,17,2/10/2022,875
0ab632a2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,5,9/7/2022,845
0ab632fc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Falso,39,24/7/2022,722
0ab63356-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,49,26/9/2022,861
0ab633ce-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,14,11/6/2022,947
0ab63432-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,42,20/9/2022,703
0ab6348c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Verdadero,46,1/6/2022,845
0ab634e6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,49,21/11/2022,934
0ab63540-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,39,15/9/2022,791
0ab635a4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,25,9/11/2022,811
0ab635fe-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Falso,16,9/11/2022,830
0ab63658-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,36,13/5/2022,870
0ab636b2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,35,18/5/2022,744
0ab6370c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,21,28/5/2022,743
0ab63766-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,7,6/6/2022,849
0ab637c0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,21,21/7/2022,866
0ab6381a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,16,27/7/2022,997
0ab63874-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Falso,28,3/11/2022,948
0ab638ce-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Verdadero,28,1/7/2022,894
0ab63932-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Verdadero,14,8/10/2022,945
0ab6398c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,42,27/10/2022,719
0ab639e6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,41,26/10/2022,791
0ab63a40-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Falso,17,13/5/2022,885
0ab63ac2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,14,24/6/2022,724
0ab63b58-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,22,26/6/2022,713
0ab63be4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,40,19/5/2022,919
0ab63c66-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,6,18/10/2022,874
0ab63cfc-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,22,11/9/2022,863
0ab63d88-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,31,4/11/2022,707
0ab63e1e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Falso,30,26/7/2022,743
0ab63eaa-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,21,18/7/2022,996
0ab63f9a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,5,10/10/2022,772
0ab64094-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,46,25/8/2022,977
0ab6417a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,6,16/8/2022,712
0ab64210-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Falso,22,18/6/2022,948
0ab6429c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,39,6/9/2022,803
0ab64332-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,29,3/11/2022,825
0ab643be-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,6,13/11/2022,795
0ab64454-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,7,24/6/2022,903
0ab644e0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,47,20/10/2022,752
0ab64580-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,1,22/9/2022,772
0ab64616-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,12,4/10/2022,923
0ab646a2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,42,18/6/2022,831
0ab6472e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,30,3/8/2022,869
0ab647c4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,43,18/11/2022,867
0ab6485a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,43,27/9/2022,981
0ab648f0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,34,28/9/2022,1000
0ab64986-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,2,26/7/2022,981
0ab64a12-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,18,7/11/2022,717
0ab64bde-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,47,17/8/2022,971
0ab64c7e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,38,29/8/2022,908
0ab64d0a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,17,26/6/2022,930
0ab64da0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,39,9/11/2022,736
0ab64e86-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,37,21/8/2022,922
0ab64f12-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,6,23/6/2022,783
0ab64fa8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,20,13/8/2022,937
0ab65034-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,9,10/8/2022,810
0ab650ca-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,10,3/5/2022,918
0ab65156-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Falso,28,29/6/2022,832
0ab651ec-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Falso,19,17/10/2022,985
0ab65282-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,35,9/8/2022,825
0ab6530e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,48,23/6/2022,908
0ab653a4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,11,8/9/2022,888
0ab65430-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,47,29/10/2022,904
0ab654c6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,44,20/10/2022,793
0ab6555c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,5,25/7/2022,757
0ab655f2-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Verdadero,45,29/9/2022,818
0ab6567e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Falso,35,29/7/2022,979
0ab6570a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,36,14/11/2022,969
0ab657a0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Verdadero,22,30/6/2022,952
0ab65836-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,0,25/8/2022,763
0ab658c2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,30,27/5/2022,833
0ab65958-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,25,22/6/2022,958
0ab659e4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,2,22/9/2022,931
0ab65a7a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,25,3/9/2022,996
0ab65b2e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Falso,4,22/5/2022,855
0ab65bc4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,18,23/8/2022,954
0ab65c5a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,38,7/5/2022,853
0ab65ce6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,30,9/5/2022,866
0ab65d7c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,41,16/10/2022,950
0ab65e08-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Verdadero,14,9/6/2022,759
0ab65e94-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,18,26/10/2022,923
0ab65f20-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Falso,45,16/6/2022,984
0ab65fac-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,23,3/9/2022,966
0ab66042-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,44,27/11/2022,726
0ab660ce-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Falso,16,5/11/2022,808
0ab66164-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,18,1/11/2022,737
0ab661f0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,3,31/10/2022,769
0ab66286-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,40,25/7/2022,826
0ab66312-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,40,18/11/2022,899
0ab6639e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,18,22/11/2022,905
0ab66434-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,3,2/7/2022,802
0ab664e8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,22,29/10/2022,764
0ab66574-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,41,1/11/2022,703
0ab6660a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,26,28/8/2022,900
0ab66696-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,26,3/7/2022,966
0ab66722-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,10,12/10/2022,858
0ab667ae-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Falso,38,2/10/2022,816
0ab668a8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,42,29/8/2022,703
0ab66948-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,44,30/9/2022,796
0ab669de-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,44,4/7/2022,952
0ab66a6a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,47,2/5/2022,980
0ab66af6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,43,14/9/2022,993
0ab66b82-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,0,9/11/2022,847
0ab66c18-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Falso,4,5/7/2022,727
0ab66ca4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Falso,42,6/10/2022,814
0ab66d30-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,19,8/11/2022,848
0ab66dc6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,48,24/9/2022,983
0ab66e52-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,15,31/7/2022,933
0ab66efc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Verdadero,50,11/8/2022,966
0ab66f92-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,20,8/5/2022,982
0ab67028-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,11,8/8/2022,767
0ab670b4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,28,4/8/2022,931
0ab67460-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,14,24/10/2022,796
