VarIdentificadorSedes,VarNombreSedes,VarDescripcionSedes,NbrTelefonoSedes,VarEstadoSedes,VarIdentificadorProvincia,VarIdentificadorParroquia,VarIdentificadorCanton,VarIdentificadorInstitucionEducativa
ff2173e8-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MATRIZ,Possimus provident ea illo. Consectetur eius delectus quasi.,986129964,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359d5c02-74f7-11ed-a487-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c,4a24fb38-74f4-11ed-be5f-0242ac1c000c
ff21746a-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MILAGRO,Quibusdam atque expedita laudantium repudiandae aspernatur. Eum magnam eos blanditiis nisi debitis.,934442630,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359d5ca2-74f7-11ed-a487-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c,4a24fbba-74f4-11ed-be5f-0242ac1c000c
ff2174e2-99c7-11ed-83a5-0242ac1c000c,MATRIZ - JIPIJAPA,Quisquam vitae aliquam harum tempore aliquid nostrum assumenda. Esse esse autem unde iste consequuntur quaerat.,963283707,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359d5d38-74f7-11ed-a487-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c,4a24fc32-74f4-11ed-be5f-0242ac1c000c
ff21755a-99c7-11ed-83a5-0242ac1c000c,SANTA ELENA,Voluptate quas quod temporibus iste officia culpa. A quisquam quisquam vel illo mollitia quam.,997919097,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,359d5dce-74f7-11ed-a487-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c,4a24fca0-74f4-11ed-be5f-0242ac1c000c
ff2175d2-99c7-11ed-83a5-0242ac1c000c,MATRIZ - LA LIBERTAD,Nesciunt consequatur architecto tempora quos repellat similique ab.,935006548,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,359d5e6e-74f7-11ed-a487-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c,4a24fd0e-74f4-11ed-be5f-0242ac1c000c
ff217654-99c7-11ed-83a5-0242ac1c000c,EXTENSION - LOJA,Vel accusantium mollitia eveniet commodi reprehenderit quibusdam. Incidunt aperiam libero tempore sapiente.,952215839,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,359d5f40-74f7-11ed-a487-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c,4a24fd7c-74f4-11ed-be5f-0242ac1c000c
ff2176d6-99c7-11ed-83a5-0242ac1c000c,PEDERNALES,Impedit vel unde aliquam non. Quos eius veritatis odit.,924313256,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,359d5fd6-74f7-11ed-a487-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c,4a24fdea-74f4-11ed-be5f-0242ac1c000c
ff217762-99c7-11ed-83a5-0242ac1c000c,BAHIA DE CARAQUEZ,Quidem soluta aut quo deleniti mollitia asperiores. Dolor in ut ipsa.,945614286,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,359d606c-74f7-11ed-a487-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c,4a24fe76-74f4-11ed-be5f-0242ac1c000c
ff2177da-99c7-11ed-83a5-0242ac1c000c,CHONE,Iure porro deleniti a repellat.,990848688,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359d6102-74f7-11ed-a487-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c,4a24fee4-74f4-11ed-be5f-0242ac1c000c
ff21785c-99c7-11ed-83a5-0242ac1c000c,EL CARMEN,Nobis odio reprehenderit placeat ipsa sequi. Cumque odit sit suscipit quis commodi saepe reiciendis.,944020266,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359d6198-74f7-11ed-a487-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c,4a24ff66-74f4-11ed-be5f-0242ac1c000c
ff2178de-99c7-11ed-83a5-0242ac1c000c,SEDE - MACHALA,Necessitatibus culpa excepturi dolore. Explicabo ad impedit quibusdam veritatis corrupti numquam. Tempora sequi praesentium recusandae dolore repellat.,940624540,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359d6238-74f7-11ed-a487-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c,4a24fffc-74f4-11ed-be5f-0242ac1c000c
ff217956-99c7-11ed-83a5-0242ac1c000c,EXTENSION - QUITO,Aut modi suscipit aliquid. Sunt dolore ut similique.,973334697,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359d62ce-74f7-11ed-a487-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c,4a25007e-74f4-11ed-be5f-0242ac1c000c
ff2179d8-99c7-11ed-83a5-0242ac1c000c,AZOGUES,Id cupiditate fugiat mollitia maiores doloribus earum. Possimus labore illum distinctio.,934919348,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,359d6364-74f7-11ed-a487-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c,4a250100-74f4-11ed-be5f-0242ac1c000c
ff217a50-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SAMBORONDON,Quod quasi sequi. Ipsa velit totam at. Veritatis itaque saepe earum aliquam repudiandae velit ratione.,993818789,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,359d63fa-74f7-11ed-a487-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c,4a250196-74f4-11ed-be5f-0242ac1c000c
ff217ac8-99c7-11ed-83a5-0242ac1c000c,TULCAN,Illum aliquam ut veniam deleniti ut. Nihil dolor quia nam iure neque.,977511575,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,359d649a-74f7-11ed-a487-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c,4a250218-74f4-11ed-be5f-0242ac1c000c
ff217b54-99c7-11ed-83a5-0242ac1c000c,EXTENSION - BABAHOYO,Aliquam pariatur nesciunt repellat in quas nobis. Perferendis veritatis expedita distinctio cumque dolore magnam. Unde officia tempora quas assumenda aut.,950603556,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,359d6530-74f7-11ed-a487-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c,4a250290-74f4-11ed-be5f-0242ac1c000c
ff217bcc-99c7-11ed-83a5-0242ac1c000c,EXTENSION - PUYO,Cupiditate odit mollitia ab deleniti nulla.,935582850,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,359d65c6-74f7-11ed-a487-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c,4a250308-74f4-11ed-be5f-0242ac1c000c
ff217c44-99c7-11ed-83a5-0242ac1c000c,SEDE - QUEVEDO,Nesciunt quibusdam deleniti. Facilis aspernatur nobis laboriosam aspernatur aliquam tempora.,938300699,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359d6652-74f7-11ed-a487-0242ac1c000c,8c054640-74f7-11ed-884d-0242ac1c000c,4a250380-74f4-11ed-be5f-0242ac1c000c
ff217cbc-99c7-11ed-83a5-0242ac1c000c,SEDE - PUYO,Fugiat excepturi reprehenderit necessitatibus harum. Eos voluptates exercitationem sequi aspernatur.,963515085,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359d66f2-74f7-11ed-a487-0242ac1c000c,8c0546a4-74f7-11ed-884d-0242ac1c000c,4a2503f8-74f4-11ed-be5f-0242ac1c000c
ff217d3e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - PUYO,Esse in incidunt dolorum earum illo. Exercitationem impedit quia enim eaque voluptate sunt repellendus.,976773672,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,359d67c4-74f7-11ed-a487-0242ac1c000c,8c054712-74f7-11ed-884d-0242ac1c000c,4a25047a-74f4-11ed-be5f-0242ac1c000c
ff217dc0-99c7-11ed-83a5-0242ac1c000c,EXTENSION - IBARRA,Iure maxime nam sed. Porro maiores nihil eos officia sapiente. Ad unde dignissimos eligendi odit esse.,913614896,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,359d685a-74f7-11ed-a487-0242ac1c000c,8c054780-74f7-11ed-884d-0242ac1c000c,4a2504f2-74f4-11ed-be5f-0242ac1c000c
ff217e38-99c7-11ed-83a5-0242ac1c000c,EXTENSION - RIOBAMBA,Est tempore aliquid. Quas deleniti hic facilis.,996936489,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,359d690e-74f7-11ed-a487-0242ac1c000c,8c05480c-74f7-11ed-884d-0242ac1c000c,4a250560-74f4-11ed-be5f-0242ac1c000c
ff217eba-99c7-11ed-83a5-0242ac1c000c,EXTENSION - QUEVEDO,Sapiente eligendi nobis sapiente perferendis inventore. Vel accusantium adipisci explicabo similique repellendus saepe. Voluptas blanditiis asperiores modi nulla. Optio nihil deserunt quia expedita.,969998743,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,359d69fe-74f7-11ed-a487-0242ac1c000c,8c05487a-74f7-11ed-884d-0242ac1c000c,4a2505d8-74f4-11ed-be5f-0242ac1c000c
ff217f3c-99c7-11ed-83a5-0242ac1c000c,SEDE - IBARRA,Natus molestiae vero dignissimos quisquam consequuntur. In dolor earum placeat pariatur deserunt eum.,974680585,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,359d6b02-74f7-11ed-a487-0242ac1c000c,8c0548f2-74f7-11ed-884d-0242ac1c000c,4a250646-74f4-11ed-be5f-0242ac1c000c
ff217fbe-99c7-11ed-83a5-0242ac1c000c,EXTENSION - LA MANA,Delectus iure blanditiis porro iste odit error corporis. Fuga molestiae placeat molestias. A aspernatur ducimus odit occaecati recusandae.,994688825,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359d6ba2-74f7-11ed-a487-0242ac1c000c,8c054956-74f7-11ed-884d-0242ac1c000c,4a2506be-74f4-11ed-be5f-0242ac1c000c
ff218040-99c7-11ed-83a5-0242ac1c000c,BAHÍA DE CARAQUEZ,Ullam hic temporibus ipsum in explicabo voluptatem. Voluptates itaque et voluptates. Sapiente et doloremque laboriosam.,986087972,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359d6c42-74f7-11ed-a487-0242ac1c000c,8c0549ba-74f7-11ed-884d-0242ac1c000c,4a25072c-74f4-11ed-be5f-0242ac1c000c
ff218cac-99c7-11ed-83a5-0242ac1c000c,SANTA ANA,Facilis molestiae fugiat sed fugit. Ut eligendi est minima itaque soluta.,928726069,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359d6ce2-74f7-11ed-a487-0242ac1c000c,8c054a1e-74f7-11ed-884d-0242ac1c000c,4a2507a4-74f4-11ed-be5f-0242ac1c000c
ff218e1e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - QUEVEDO,Reiciendis dolorum ex incidunt. Veniam eligendi aspernatur illum quo laborum qui. Dicta enim culpa nesciunt sit.,900979086,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,359d6d82-74f7-11ed-a487-0242ac1c000c,8c054a8c-74f7-11ed-884d-0242ac1c000c,4a250812-74f4-11ed-be5f-0242ac1c000c
ff218eb4-99c7-11ed-83a5-0242ac1c000c,LA CONCORDIA,Doloremque corrupti ipsa autem adipisci hic ipsa. Dolore tempore a fugiat aut. Quam autem sit provident.,957179257,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,359d6e22-74f7-11ed-a487-0242ac1c000c,8c054af0-74f7-11ed-884d-0242ac1c000c,4a250880-74f4-11ed-be5f-0242ac1c000c
ff218f40-99c7-11ed-83a5-0242ac1c000c,SAMBORONDON,Aliquam placeat aperiam minima assumenda. Soluta quisquam at. Ad facere eaque recusandae reiciendis voluptatibus.,961250210,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,359d6ecc-74f7-11ed-a487-0242ac1c000c,8c054b54-74f7-11ed-884d-0242ac1c000c,4a2508f8-74f4-11ed-be5f-0242ac1c000c
ff218fcc-99c7-11ed-83a5-0242ac1c000c,QUITO,Architecto nemo consequatur modi rem harum. Est assumenda odio architecto molestiae.,926659207,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,359d6f6c-74f7-11ed-a487-0242ac1c000c,8c054bb8-74f7-11ed-884d-0242ac1c000c,4a250970-74f4-11ed-be5f-0242ac1c000c
ff219044-99c7-11ed-83a5-0242ac1c000c,MATRIZ - CUENCA,Saepe quia doloremque fugiat. Nihil reprehenderit excepturi architecto. Officiis repellendus aut amet.,905013860,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,359d700c-74f7-11ed-a487-0242ac1c000c,8c054c26-74f7-11ed-884d-0242ac1c000c,4a2509de-74f4-11ed-be5f-0242ac1c000c
ff2190c6-99c7-11ed-83a5-0242ac1c000c,SEDE - CUENCA,Sunt facere neque laboriosam fugiat quas ea hic. Ex voluptas placeat cupiditate ad qui iure.,930513459,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359d711a-74f7-11ed-a487-0242ac1c000c,8c054c8a-74f7-11ed-884d-0242ac1c000c,4a250a60-74f4-11ed-be5f-0242ac1c000c
ff21913e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - QUITO,Soluta aspernatur ipsam reprehenderit facere. Ea deserunt porro id.,925653249,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359d71b0-74f7-11ed-a487-0242ac1c000c,8c054cee-74f7-11ed-884d-0242ac1c000c,4a250ad8-74f4-11ed-be5f-0242ac1c000c
ff2191c0-99c7-11ed-83a5-0242ac1c000c,MATRIZ - JOSE RUBEN ORELLANA,Nesciunt consequatur veniam quo. Doloremque earum dignissimos itaque eaque rem aliquam. Sit nam molestiae quo nostrum commodi.,938229397,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359d7246-74f7-11ed-a487-0242ac1c000c,8c054dc0-74f7-11ed-884d-0242ac1c000c,4a250b46-74f4-11ed-be5f-0242ac1c000c
ff21924c-99c7-11ed-83a5-0242ac1c000c,MATRIZ - CALCETA,Quo ducimus aspernatur voluptate culpa totam. Officia sunt quidem. Dignissimos ratione ut sint non neque. Explicabo consectetur sequi nisi sint explicabo.,956602156,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359d72dc-74f7-11ed-a487-0242ac1c000c,8c054e1a-74f7-11ed-884d-0242ac1c000c,4a250bbe-74f4-11ed-be5f-0242ac1c000c
ff2192ce-99c7-11ed-83a5-0242ac1c000c,MATRIZ - RIOBAMBA,Omnis aspernatur quod officia iure. At quod molestias magnam. Ex voluptatem libero nam deserunt. Laborum iusto iure id repudiandae reiciendis.,972619422,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,359d7372-74f7-11ed-a487-0242ac1c000c,8c054eb0-74f7-11ed-884d-0242ac1c000c,4a250c2c-74f4-11ed-be5f-0242ac1c000c
ff219350-99c7-11ed-83a5-0242ac1c000c,ORELLANA,Esse nostrum magni rerum voluptatem unde rerum. Doloremque veniam aut delectus incidunt. Minima neque adipisci rem aperiam sit.,936614661,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,359d7408-74f7-11ed-a487-0242ac1c000c,8c054f0a-74f7-11ed-884d-0242ac1c000c,4a250c9a-74f4-11ed-be5f-0242ac1c000c
ff2193c8-99c7-11ed-83a5-0242ac1c000c,MACAS,Magnam quibusdam minus aliquam autem laborum. Facere occaecati eveniet commodi.,987877362,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,359d750c-74f7-11ed-a487-0242ac1c000c,8c054f8c-74f7-11ed-884d-0242ac1c000c,4a250d08-74f4-11ed-be5f-0242ac1c000c
ff21944a-99c7-11ed-83a5-0242ac1c000c,MATRIZ - GUAYAQUIL,Tempore distinctio quae deserunt officiis quod. Amet dolore id.,930629887,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,359d75de-74f7-11ed-a487-0242ac1c000c,8c054ff0-74f7-11ed-884d-0242ac1c000c,4a250d76-74f4-11ed-be5f-0242ac1c000c
ff2194cc-99c7-11ed-83a5-0242ac1c000c,CANELOS,Nobis temporibus excepturi repellendus nemo qui aut. Eum vitae incidunt cumque accusamus corporis.,999999218,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,359d767e-74f7-11ed-a487-0242ac1c000c,8c05504a-74f7-11ed-884d-0242ac1c000c,4a250de4-74f4-11ed-be5f-0242ac1c000c
ff21954e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - COLTA,Nisi consequuntur itaque officiis odio tempora magni itaque. Cum illo reprehenderit reprehenderit sit. Quasi id quasi.,925038505,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359d7714-74f7-11ed-a487-0242ac1c000c,8c0550ae-74f7-11ed-884d-0242ac1c000c,4a250e52-74f4-11ed-be5f-0242ac1c000c
ff2195d0-99c7-11ed-83a5-0242ac1c000c,LIMONCOCHA,Accusamus enim odit a.,954174724,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359d77b4-74f7-11ed-a487-0242ac1c000c,8c055108-74f7-11ed-884d-0242ac1c000c,4a250eca-74f4-11ed-be5f-0242ac1c000c
ff21c1d6-99c7-11ed-83a5-0242ac1c000c,SUCUMBIOS,Ratione quidem soluta repellat nobis provident. Excepturi ipsum illum maiores eius magni.,992658498,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,359d7854-74f7-11ed-a487-0242ac1c000c,8c05516c-74f7-11ed-884d-0242ac1c000c,4a250f38-74f4-11ed-be5f-0242ac1c000c
ff21c366-99c7-11ed-83a5-0242ac1c000c,CAÑAR,Quas nemo praesentium quidem deserunt eius. Dolor quaerat blanditiis impedit. Laudantium facilis maiores hic nisi.,990206008,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,359d78ea-74f7-11ed-a487-0242ac1c000c,8c0551c6-74f7-11ed-884d-0242ac1c000c,4a250fa6-74f4-11ed-be5f-0242ac1c000c
ff21c410-99c7-11ed-83a5-0242ac1c000c,SEDE - GUAYAQUIL,Sunt tempora ducimus excepturi dolorum voluptatem. Tempore minus ab nostrum laboriosam numquam.,959755015,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,359d7a02-74f7-11ed-a487-0242ac1c000c,8c05522a-74f7-11ed-884d-0242ac1c000c,4a251014-74f4-11ed-be5f-0242ac1c000c
ff21c4b0-99c7-11ed-83a5-0242ac1c000c,MATRIZ - LATACUNGA,Asperiores aut consequatur. Dicta in ipsa sint eaque sed.,914046035,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,359d7aa2-74f7-11ed-a487-0242ac1c000c,8c05528e-74f7-11ed-884d-0242ac1c000c,4a251082-74f4-11ed-be5f-0242ac1c000c
ff21c546-99c7-11ed-83a5-0242ac1c000c,LOJA,Fugiat illo culpa in quia quibusdam. Deserunt ad assumenda quos odit eum voluptate. Architecto amet ipsa dolor consectetur.,937265636,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,359d7b60-74f7-11ed-a487-0242ac1c000c,8c0552e8-74f7-11ed-884d-0242ac1c000c,4a2510f0-74f4-11ed-be5f-0242ac1c000c
ff21c5dc-99c7-11ed-83a5-0242ac1c000c,SANTO DOMINGO DE LOS TSACHILAS,Saepe quaerat quae quaerat illum. Quia aliquam optio sint cupiditate.,925970224,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359d7bec-74f7-11ed-a487-0242ac1c000c,8c05534c-74f7-11ed-884d-0242ac1c000c,4a251168-74f4-11ed-be5f-0242ac1c000c
ff21c668-99c7-11ed-83a5-0242ac1c000c,ESMERALDAS MATRIZ,Aperiam voluptates possimus illo voluptatem et fuga. Dicta doloremque quos id placeat quia libero.,953963181,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359d7c6e-74f7-11ed-a487-0242ac1c000c,8c0553a6-74f7-11ed-884d-0242ac1c000c,4a2511d6-74f4-11ed-be5f-0242ac1c000c
ff21c6f4-99c7-11ed-83a5-0242ac1c000c,MATRIZ - BABAHOYO,Repellat odit provident laudantium aut vitae. Itaque sunt dolorem placeat unde quia aut. Quasi accusamus at eum. Deserunt ullam commodi tempore veritatis modi error.,940097691,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359d7cfa-74f7-11ed-a487-0242ac1c000c,8c055400-74f7-11ed-884d-0242ac1c000c,4a251244-74f4-11ed-be5f-0242ac1c000c
ff21c7b2-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SAN MIGUEL DE URCUQUI,Quis impedit quidem amet sapiente dolorum.,913685228,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,359d7d7c-74f7-11ed-a487-0242ac1c000c,8c055464-74f7-11ed-884d-0242ac1c000c,4a2512b2-74f4-11ed-be5f-0242ac1c000c
ff21c848-99c7-11ed-83a5-0242ac1c000c,SEDE - SANTO DOMINGO,Corrupti expedita nisi.,905254128,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,359d7e08-74f7-11ed-a487-0242ac1c000c,8c0554be-74f7-11ed-884d-0242ac1c000c,4a251320-74f4-11ed-be5f-0242ac1c000c
ff21c8d4-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SANTO DOMINGO DE LOS TSACHILAS,Impedit unde pariatur laudantium illo doloribus repellendus aliquam. Voluptas nihil sequi ducimus.,974088522,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,359d7e94-74f7-11ed-a487-0242ac1c000c,8c055522-74f7-11ed-884d-0242ac1c000c,4a251398-74f4-11ed-be5f-0242ac1c000c
ff21c960-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MONTALVO,Debitis eligendi aut commodi facere distinctio facere doloremque. Excepturi consequatur nostrum earum natus dignissimos voluptas voluptatem.,962792330,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,359d7f16-74f7-11ed-a487-0242ac1c000c,8c055586-74f7-11ed-884d-0242ac1c000c,4a2513fc-74f4-11ed-be5f-0242ac1c000c
ff21c9ec-99c7-11ed-83a5-0242ac1c000c,MATRIZ - EL ANGEL,Consequuntur debitis porro minus quisquam magnam quibusdam. A nostrum corporis officia magnam deleniti ab.,917102516,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,359d7fa2-74f7-11ed-a487-0242ac1c000c,8c055608-74f7-11ed-884d-0242ac1c000c,4a251474-74f4-11ed-be5f-0242ac1c000c
ff21ca78-99c7-11ed-83a5-0242ac1c000c,Sede CAÑAR,Amet temporibus libero vel. Optio cum minima iste.,947633357,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359d8074-74f7-11ed-a487-0242ac1c000c,8c055662-74f7-11ed-884d-0242ac1c000c,4a2514e2-74f4-11ed-be5f-0242ac1c000c
ff21cb2c-99c7-11ed-83a5-0242ac1c000c,CENTRO DE APOYO - GUAYAQUIL,Dolores eos accusamus accusantium. Amet quas quos quas nam maxime placeat. Ipsam molestias temporibus quam. Cumque molestias minima deleniti maxime nesciunt impedit tenetur.,947179168,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359d80f6-74f7-11ed-a487-0242ac1c000c,8c0556c6-74f7-11ed-884d-0242ac1c000c,4a251550-74f4-11ed-be5f-0242ac1c000c
ff21cbae-99c7-11ed-83a5-0242ac1c000c,BABAHOYO,Perferendis autem eum nihil modi accusamus labore. Ullam asperiores nisi porro recusandae facilis nisi atque. Eaque voluptas placeat ad laudantium atque sapiente.,954332980,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359d8182-74f7-11ed-a487-0242ac1c000c,8c05572a-74f7-11ed-884d-0242ac1c000c,4a2515be-74f4-11ed-be5f-0242ac1c000c
ff21cc3a-99c7-11ed-83a5-0242ac1c000c,MATRIZ - BAÑOS,Doloribus repellendus magni explicabo sapiente harum qui recusandae. Necessitatibus ipsam cum porro repellat enim exercitationem distinctio. Quasi occaecati exercitationem sapiente aliquid aliquam omnis.,976240792,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359d8218-74f7-11ed-a487-0242ac1c000c,8c055784-74f7-11ed-884d-0242ac1c000c,4a251636-74f4-11ed-be5f-0242ac1c000c
ff21ccc6-99c7-11ed-83a5-0242ac1c000c,PATATE,Pariatur distinctio totam laboriosam consequatur qui iure ea. Facilis ullam similique pariatur doloribus suscipit assumenda. Voluptatibus neque animi temporibus deleniti modi occaecati.,950126359,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,359d829a-74f7-11ed-a487-0242ac1c000c,8c0557e8-74f7-11ed-884d-0242ac1c000c,4a25169a-74f4-11ed-be5f-0242ac1c000c
ff21cd52-99c7-11ed-83a5-0242ac1c000c,GUAYAQUIL,Assumenda labore odio soluta. Culpa voluptate assumenda iste voluptas nobis. Optio quia rem necessitatibus pariatur sequi. Qui eius veniam natus quod in numquam.,976582651,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,359d8326-74f7-11ed-a487-0242ac1c000c,8c05584c-74f7-11ed-884d-0242ac1c000c,4a251712-74f4-11ed-be5f-0242ac1c000c
ff21cdd4-99c7-11ed-83a5-0242ac1c000c,MATRIZ - AMBATO,Itaque facilis fuga ea et incidunt. Id maiores quos nam vitae velit exercitationem explicabo.,902321524,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,359d83b2-74f7-11ed-a487-0242ac1c000c,8c0558a6-74f7-11ed-884d-0242ac1c000c,4a251780-74f4-11ed-be5f-0242ac1c000c
ff21ce60-99c7-11ed-83a5-0242ac1c000c,MATRIZ - LOJA,Culpa non voluptates.,911386819,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,359d8434-74f7-11ed-a487-0242ac1c000c,8c055900-74f7-11ed-884d-0242ac1c000c,4a2517f8-74f4-11ed-be5f-0242ac1c000c
ff21cee2-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SANTO DOMINGO DE LOS COLORADOS.,Nesciunt odio autem porro pariatur eos. Non provident dolor molestiae cupiditate adipisci nisi.,957326150,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,359d84c0-74f7-11ed-a487-0242ac1c000c,8c055964-74f7-11ed-884d-0242ac1c000c,4a251866-74f4-11ed-be5f-0242ac1c000c
ff21cf5a-99c7-11ed-83a5-0242ac1c000c,CALVAS,Veritatis ab ab nisi. Eligendi voluptate praesentium natus. Odit impedit voluptates incidunt sint aliquam sequi odit. Natus commodi itaque eaque suscipit nobis deleniti ex.,999419778,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359d857e-74f7-11ed-a487-0242ac1c000c,8c0559be-74f7-11ed-884d-0242ac1c000c,4a2518d4-74f4-11ed-be5f-0242ac1c000c
ff21cfdc-99c7-11ed-83a5-0242ac1c000c,RIOBAMBA,Quas ipsa maiores quam provident beatae occaecati. Facere eos cumque facilis. Ipsum recusandae architecto quisquam accusamus quisquam dignissimos. Fugit veritatis nulla fuga.,971065514,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359d8614-74f7-11ed-a487-0242ac1c000c,8c055a2c-74f7-11ed-884d-0242ac1c000c,4a251942-74f4-11ed-be5f-0242ac1c000c
