VarIdentificadorExamen,DtFechaExamen,VarEstadoExamen,VarNotaExamen
8c346b08-74f4-11ed-9ddf-0242ac1c000c,7/9/2022,Activo,875
8c346ba8-74f4-11ed-9ddf-0242ac1c000c,23/7/2022,Inactivo,760
8c346c20-74f4-11ed-9ddf-0242ac1c000c,11/6/2022,Inactivo,953
8c346c84-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Activo,764
8c346cfc-74f4-11ed-9ddf-0242ac1c000c,27/11/2022,Inactivo,831
8c346d6a-74f4-11ed-9ddf-0242ac1c000c,24/4/2022,Inactivo,992
8c346dd8-74f4-11ed-9ddf-0242ac1c000c,2/8/2022,Activo,519
8c346e6e-74f4-11ed-9ddf-0242ac1c000c,10/10/2022,Inactivo,465
8c346edc-74f4-11ed-9ddf-0242ac1c000c,1/2/2022,Inactivo,969
8c346f4a-74f4-11ed-9ddf-0242ac1c000c,22/10/2022,Activo,702
8c346fb8-74f4-11ed-9ddf-0242ac1c000c,11/1/2022,Activo,831
8c347026-74f4-11ed-9ddf-0242ac1c000c,7/8/2022,Inactivo,749
8c347094-74f4-11ed-9ddf-0242ac1c000c,17/3/2022,Activo,752
8c347120-74f4-11ed-9ddf-0242ac1c000c,12/2/2022,Inactivo,533
8c34718e-74f4-11ed-9ddf-0242ac1c000c,9/2/2022,Inactivo,634
8c347206-74f4-11ed-9ddf-0242ac1c000c,27/5/2022,Activo,740
8c347274-74f4-11ed-9ddf-0242ac1c000c,26/6/2022,Inactivo,704
8c3472e2-74f4-11ed-9ddf-0242ac1c000c,10/7/2022,Inactivo,505
8c347350-74f4-11ed-9ddf-0242ac1c000c,19/10/2022,Activo,499
8c3473be-74f4-11ed-9ddf-0242ac1c000c,1/7/2022,Inactivo,635
8c347436-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Activo,985
8c3474d6-74f4-11ed-9ddf-0242ac1c000c,1/3/2022,Activo,486
8c347580-74f4-11ed-9ddf-0242ac1c000c,22/11/2022,Activo,772
8c347986-74f4-11ed-9ddf-0242ac1c000c,12/4/2022,Inactivo,503
8c347a3a-74f4-11ed-9ddf-0242ac1c000c,13/1/2022,Activo,534
8c347af8-74f4-11ed-9ddf-0242ac1c000c,15/2/2022,Activo,645
8c347bac-74f4-11ed-9ddf-0242ac1c000c,31/10/2022,Inactivo,543
8c347c1a-74f4-11ed-9ddf-0242ac1c000c,6/3/2022,Activo,860
8c347c88-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Inactivo,466
8c347cf6-74f4-11ed-9ddf-0242ac1c000c,4/10/2022,Inactivo,974
8c347d64-74f4-11ed-9ddf-0242ac1c000c,14/8/2022,Activo,938
8c347dd2-74f4-11ed-9ddf-0242ac1c000c,18/2/2022,Inactivo,503
8c347e40-74f4-11ed-9ddf-0242ac1c000c,24/7/2022,Activo,453
8c347ea4-74f4-11ed-9ddf-0242ac1c000c,16/10/2022,Activo,768
8c347f1c-74f4-11ed-9ddf-0242ac1c000c,19/4/2022,Inactivo,700
8c347f8a-74f4-11ed-9ddf-0242ac1c000c,18/4/2022,Inactivo,869
8c347ff8-74f4-11ed-9ddf-0242ac1c000c,13/10/2022,Inactivo,861
8c348066-74f4-11ed-9ddf-0242ac1c000c,25/8/2022,Activo,638
8c3480ca-74f4-11ed-9ddf-0242ac1c000c,6/8/2022,Inactivo,406
8c348142-74f4-11ed-9ddf-0242ac1c000c,9/10/2022,Activo,419
8c3481b0-74f4-11ed-9ddf-0242ac1c000c,14/10/2022,Inactivo,869
8c34821e-74f4-11ed-9ddf-0242ac1c000c,22/9/2022,Activo,870
8c34828c-74f4-11ed-9ddf-0242ac1c000c,19/6/2022,Activo,783
8c3482fa-74f4-11ed-9ddf-0242ac1c000c,30/10/2022,Activo,664
8c348368-74f4-11ed-9ddf-0242ac1c000c,14/1/2022,Inactivo,760
8c3483cc-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Activo,781
8c34843a-74f4-11ed-9ddf-0242ac1c000c,1/8/2022,Inactivo,606
8c3484a8-74f4-11ed-9ddf-0242ac1c000c,21/4/2022,Activo,725
8c348516-74f4-11ed-9ddf-0242ac1c000c,18/5/2022,Activo,646
8c34858e-74f4-11ed-9ddf-0242ac1c000c,30/4/2022,Activo,535
8c3485fc-74f4-11ed-9ddf-0242ac1c000c,28/3/2022,Activo,867
8c34869c-74f4-11ed-9ddf-0242ac1c000c,5/8/2022,Activo,930
8c348750-74f4-11ed-9ddf-0242ac1c000c,8/2/2022,Inactivo,581
8c3487fa-74f4-11ed-9ddf-0242ac1c000c,9/6/2022,Activo,683
8c34889a-74f4-11ed-9ddf-0242ac1c000c,12/2/2022,Activo,450
8c348944-74f4-11ed-9ddf-0242ac1c000c,19/9/2022,Inactivo,671
8c3489ee-74f4-11ed-9ddf-0242ac1c000c,14/10/2022,Inactivo,712
8c348ab6-74f4-11ed-9ddf-0242ac1c000c,23/10/2022,Inactivo,978
8c348b56-74f4-11ed-9ddf-0242ac1c000c,4/6/2022,Inactivo,623
8c348bf6-74f4-11ed-9ddf-0242ac1c000c,26/4/2022,Inactivo,609
8c348c96-74f4-11ed-9ddf-0242ac1c000c,16/11/2022,Activo,877
8c348d40-74f4-11ed-9ddf-0242ac1c000c,19/11/2022,Activo,984
8c348dea-74f4-11ed-9ddf-0242ac1c000c,11/7/2022,Activo,586
8c348e94-74f4-11ed-9ddf-0242ac1c000c,19/3/2022,Inactivo,564
8c348f3e-74f4-11ed-9ddf-0242ac1c000c,28/11/2022,Activo,985
8c348fe8-74f4-11ed-9ddf-0242ac1c000c,5/2/2022,Activo,850
8c349092-74f4-11ed-9ddf-0242ac1c000c,3/3/2022,Inactivo,875
8c34913c-74f4-11ed-9ddf-0242ac1c000c,6/2/2022,Activo,523
8c3491e6-74f4-11ed-9ddf-0242ac1c000c,10/11/2022,Inactivo,577
8c349290-74f4-11ed-9ddf-0242ac1c000c,25/9/2022,Inactivo,997
8c349308-74f4-11ed-9ddf-0242ac1c000c,11/1/2022,Inactivo,964
8c349376-74f4-11ed-9ddf-0242ac1c000c,26/7/2022,Activo,576
8c349420-74f4-11ed-9ddf-0242ac1c000c,19/11/2022,Activo,639
8c34948e-74f4-11ed-9ddf-0242ac1c000c,15/5/2022,Inactivo,504
8c349510-74f4-11ed-9ddf-0242ac1c000c,10/8/2022,Activo,544
8c34957e-74f4-11ed-9ddf-0242ac1c000c,18/4/2022,Inactivo,975
8c3495e2-74f4-11ed-9ddf-0242ac1c000c,15/4/2022,Activo,668
8c349650-74f4-11ed-9ddf-0242ac1c000c,5/6/2022,Inactivo,414
8c3496be-74f4-11ed-9ddf-0242ac1c000c,26/11/2022,Inactivo,855
8c349722-74f4-11ed-9ddf-0242ac1c000c,20/8/2022,Inactivo,893
8c349790-74f4-11ed-9ddf-0242ac1c000c,15/10/2022,Activo,851
8c3497fe-74f4-11ed-9ddf-0242ac1c000c,12/5/2022,Inactivo,510
8c349862-74f4-11ed-9ddf-0242ac1c000c,20/4/2022,Inactivo,629
8c3498d0-74f4-11ed-9ddf-0242ac1c000c,8/2/2022,Activo,993
8c34993e-74f4-11ed-9ddf-0242ac1c000c,17/8/2022,Activo,766
8c3499a2-74f4-11ed-9ddf-0242ac1c000c,30/6/2022,Activo,774
8c349a1a-74f4-11ed-9ddf-0242ac1c000c,7/11/2022,Inactivo,635
8c349a88-74f4-11ed-9ddf-0242ac1c000c,27/5/2022,Inactivo,464
8c349af6-74f4-11ed-9ddf-0242ac1c000c,28/6/2022,Inactivo,790
8c349b8c-74f4-11ed-9ddf-0242ac1c000c,9/4/2022,Activo,903
8c349bfa-74f4-11ed-9ddf-0242ac1c000c,21/4/2022,Inactivo,787
8c349c5e-74f4-11ed-9ddf-0242ac1c000c,23/1/2022,Inactivo,453
8c34a4d8-74f4-11ed-9ddf-0242ac1c000c,18/6/2022,Activo,617
8c34a5aa-74f4-11ed-9ddf-0242ac1c000c,10/9/2022,Inactivo,613
8c34a622-74f4-11ed-9ddf-0242ac1c000c,23/5/2022,Activo,746
8c34a690-74f4-11ed-9ddf-0242ac1c000c,12/8/2022,Inactivo,969
8c34a6fe-74f4-11ed-9ddf-0242ac1c000c,16/11/2022,Inactivo,440
8c34a794-74f4-11ed-9ddf-0242ac1c000c,31/10/2022,Inactivo,571
8c34a802-74f4-11ed-9ddf-0242ac1c000c,20/4/2022,Activo,477
8c34a870-74f4-11ed-9ddf-0242ac1c000c,4/11/2022,Inactivo,563
8c34a8de-74f4-11ed-9ddf-0242ac1c000c,28/5/2022,Inactivo,717
8c34a94c-74f4-11ed-9ddf-0242ac1c000c,14/3/2022,Inactivo,472
8c34a9c4-74f4-11ed-9ddf-0242ac1c000c,1/2/2022,Inactivo,415
8c34aa32-74f4-11ed-9ddf-0242ac1c000c,10/2/2022,Inactivo,407
8c34aaa0-74f4-11ed-9ddf-0242ac1c000c,19/7/2022,Activo,743
8c34ab0e-74f4-11ed-9ddf-0242ac1c000c,26/11/2022,Inactivo,676
8c34ab7c-74f4-11ed-9ddf-0242ac1c000c,14/4/2022,Inactivo,973
8c34abea-74f4-11ed-9ddf-0242ac1c000c,7/2/2022,Inactivo,818
8c34ac58-74f4-11ed-9ddf-0242ac1c000c,22/10/2022,Activo,997
8c34acc6-74f4-11ed-9ddf-0242ac1c000c,30/7/2022,Inactivo,492
8c34ad34-74f4-11ed-9ddf-0242ac1c000c,21/7/2022,Activo,863
8c34ad98-74f4-11ed-9ddf-0242ac1c000c,3/11/2022,Inactivo,600
8c34ae06-74f4-11ed-9ddf-0242ac1c000c,7/1/2022,Activo,595
8c34ae7e-74f4-11ed-9ddf-0242ac1c000c,26/11/2022,Inactivo,666
8c34af14-74f4-11ed-9ddf-0242ac1c000c,28/6/2022,Activo,582
8c34afbe-74f4-11ed-9ddf-0242ac1c000c,16/6/2022,Activo,622
8c34b068-74f4-11ed-9ddf-0242ac1c000c,21/4/2022,Inactivo,551
8c34b126-74f4-11ed-9ddf-0242ac1c000c,11/4/2022,Activo,488
8c34b1d0-74f4-11ed-9ddf-0242ac1c000c,17/9/2022,Inactivo,857
8c34b266-74f4-11ed-9ddf-0242ac1c000c,22/4/2022,Inactivo,406
8c34b2fc-74f4-11ed-9ddf-0242ac1c000c,30/4/2022,Inactivo,508
8c34b36a-74f4-11ed-9ddf-0242ac1c000c,18/1/2022,Activo,646
8c34b3d8-74f4-11ed-9ddf-0242ac1c000c,2/2/2022,Activo,580
8c34b446-74f4-11ed-9ddf-0242ac1c000c,4/1/2022,Inactivo,474
8c34b4aa-74f4-11ed-9ddf-0242ac1c000c,8/9/2022,Activo,644
8c34b518-74f4-11ed-9ddf-0242ac1c000c,19/7/2022,Inactivo,996
8c34b586-74f4-11ed-9ddf-0242ac1c000c,14/1/2022,Inactivo,520
8c34b6b2-74f4-11ed-9ddf-0242ac1c000c,22/6/2022,Activo,835
8c34b720-74f4-11ed-9ddf-0242ac1c000c,23/7/2022,Inactivo,519
8c34b78e-74f4-11ed-9ddf-0242ac1c000c,27/9/2022,Inactivo,487
8c34b7fc-74f4-11ed-9ddf-0242ac1c000c,24/6/2022,Activo,780
8c34b86a-74f4-11ed-9ddf-0242ac1c000c,10/3/2022,Inactivo,583
8c34b8d8-74f4-11ed-9ddf-0242ac1c000c,20/3/2022,Activo,416
8c34b946-74f4-11ed-9ddf-0242ac1c000c,13/5/2022,Inactivo,818
8c34b9b4-74f4-11ed-9ddf-0242ac1c000c,27/1/2022,Activo,533
8c34ba22-74f4-11ed-9ddf-0242ac1c000c,25/6/2022,Inactivo,569
8c34ba86-74f4-11ed-9ddf-0242ac1c000c,27/8/2022,Activo,622
8c34baf4-74f4-11ed-9ddf-0242ac1c000c,2/8/2022,Inactivo,997
8c34bb62-74f4-11ed-9ddf-0242ac1c000c,22/10/2022,Activo,846
8c34bbda-74f4-11ed-9ddf-0242ac1c000c,9/2/2022,Inactivo,419
8c34bc48-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Inactivo,881
8c34bcb6-74f4-11ed-9ddf-0242ac1c000c,23/1/2022,Activo,409
8c34bd24-74f4-11ed-9ddf-0242ac1c000c,30/4/2022,Activo,686
8c34bd92-74f4-11ed-9ddf-0242ac1c000c,20/9/2022,Activo,451
8c34be00-74f4-11ed-9ddf-0242ac1c000c,7/8/2022,Activo,898
8c34be6e-74f4-11ed-9ddf-0242ac1c000c,31/5/2022,Inactivo,580
8c34bed2-74f4-11ed-9ddf-0242ac1c000c,18/9/2022,Activo,854
8c34bf40-74f4-11ed-9ddf-0242ac1c000c,23/6/2022,Activo,757
8c34bfae-74f4-11ed-9ddf-0242ac1c000c,17/11/2022,Activo,658
8c34c01c-74f4-11ed-9ddf-0242ac1c000c,23/8/2022,Inactivo,581
8c34c08a-74f4-11ed-9ddf-0242ac1c000c,13/6/2022,Inactivo,506
8c34c0ee-74f4-11ed-9ddf-0242ac1c000c,13/9/2022,Activo,720
8c34c15c-74f4-11ed-9ddf-0242ac1c000c,30/7/2022,Inactivo,890
8c34c1ca-74f4-11ed-9ddf-0242ac1c000c,3/1/2022,Activo,457
8c34c22e-74f4-11ed-9ddf-0242ac1c000c,15/2/2022,Activo,713
8c34c29c-74f4-11ed-9ddf-0242ac1c000c,18/6/2022,Activo,669
8c34c30a-74f4-11ed-9ddf-0242ac1c000c,19/1/2022,Activo,978
8c34c378-74f4-11ed-9ddf-0242ac1c000c,30/11/2022,Activo,788
8c34c4a4-74f4-11ed-9ddf-0242ac1c000c,5/4/2022,Inactivo,609
8c34c5b2-74f4-11ed-9ddf-0242ac1c000c,19/3/2022,Inactivo,545
8c34c65c-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Inactivo,982
8c34c706-74f4-11ed-9ddf-0242ac1c000c,12/3/2022,Activo,801
8c34c7d8-74f4-11ed-9ddf-0242ac1c000c,24/10/2022,Activo,562
8c34c882-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Inactivo,693
8c34c922-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Activo,910
8c34c9cc-74f4-11ed-9ddf-0242ac1c000c,18/2/2022,Inactivo,638
8c34ca76-74f4-11ed-9ddf-0242ac1c000c,25/2/2022,Inactivo,483
8c34cb0c-74f4-11ed-9ddf-0242ac1c000c,13/5/2022,Inactivo,427
8c34cb84-74f4-11ed-9ddf-0242ac1c000c,9/8/2022,Inactivo,470
8c34cbe8-74f4-11ed-9ddf-0242ac1c000c,17/10/2022,Inactivo,765
8c34cc56-74f4-11ed-9ddf-0242ac1c000c,31/1/2022,Inactivo,509
8c34ccc4-74f4-11ed-9ddf-0242ac1c000c,16/2/2022,Inactivo,561
8c34cd32-74f4-11ed-9ddf-0242ac1c000c,19/4/2022,Inactivo,874
8c34cda0-74f4-11ed-9ddf-0242ac1c000c,29/5/2022,Inactivo,868
8c34ce0e-74f4-11ed-9ddf-0242ac1c000c,11/2/2022,Activo,533
8c34ce72-74f4-11ed-9ddf-0242ac1c000c,17/3/2022,Inactivo,589
8c34cee0-74f4-11ed-9ddf-0242ac1c000c,13/2/2022,Inactivo,402
8c34cf58-74f4-11ed-9ddf-0242ac1c000c,16/5/2022,Inactivo,962
8c34cfc6-74f4-11ed-9ddf-0242ac1c000c,29/9/2022,Inactivo,505
8c34d02a-74f4-11ed-9ddf-0242ac1c000c,29/9/2022,Inactivo,962
8c34d098-74f4-11ed-9ddf-0242ac1c000c,2/10/2022,Activo,499
8c34d124-74f4-11ed-9ddf-0242ac1c000c,7/2/2022,Activo,772
8c34d19c-74f4-11ed-9ddf-0242ac1c000c,2/5/2022,Inactivo,916
8c34d246-74f4-11ed-9ddf-0242ac1c000c,30/10/2022,Inactivo,566
8c34d2dc-74f4-11ed-9ddf-0242ac1c000c,17/7/2022,Activo,689
8c34d354-74f4-11ed-9ddf-0242ac1c000c,3/6/2022,Inactivo,698
8c34d3b8-74f4-11ed-9ddf-0242ac1c000c,24/7/2022,Activo,856
8c34d430-74f4-11ed-9ddf-0242ac1c000c,14/5/2022,Activo,653
8c34d49e-74f4-11ed-9ddf-0242ac1c000c,20/11/2022,Inactivo,718
8c34d50c-74f4-11ed-9ddf-0242ac1c000c,20/6/2022,Inactivo,519
8c34d57a-74f4-11ed-9ddf-0242ac1c000c,20/1/2022,Activo,664
8c34d5e8-74f4-11ed-9ddf-0242ac1c000c,13/9/2022,Activo,905
8c34d656-74f4-11ed-9ddf-0242ac1c000c,10/10/2022,Activo,413
8c34d6ce-74f4-11ed-9ddf-0242ac1c000c,4/8/2022,Inactivo,555
8c34d732-74f4-11ed-9ddf-0242ac1c000c,4/4/2022,Activo,570
8c34d7aa-74f4-11ed-9ddf-0242ac1c000c,1/2/2022,Inactivo,707
8c34d818-74f4-11ed-9ddf-0242ac1c000c,1/10/2022,Activo,828
8c34d886-74f4-11ed-9ddf-0242ac1c000c,2/2/2022,Activo,630
8c34d8ea-74f4-11ed-9ddf-0242ac1c000c,25/7/2022,Activo,986
8c34d958-74f4-11ed-9ddf-0242ac1c000c,28/4/2022,Inactivo,481
8c34d9bc-74f4-11ed-9ddf-0242ac1c000c,25/4/2022,Inactivo,600
8c34da2a-74f4-11ed-9ddf-0242ac1c000c,5/1/2022,Inactivo,669
8c34da98-74f4-11ed-9ddf-0242ac1c000c,16/6/2022,Inactivo,661
8c34db06-74f4-11ed-9ddf-0242ac1c000c,29/5/2022,Activo,535
8c34db74-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Activo,859
8c34dbe2-74f4-11ed-9ddf-0242ac1c000c,24/11/2022,Activo,571
8c34dc50-74f4-11ed-9ddf-0242ac1c000c,23/10/2022,Inactivo,457
8c34dcbe-74f4-11ed-9ddf-0242ac1c000c,27/6/2022,Activo,683
8c34dd36-74f4-11ed-9ddf-0242ac1c000c,7/4/2022,Activo,916
8c34dda4-74f4-11ed-9ddf-0242ac1c000c,5/2/2022,Inactivo,641
8c34de08-74f4-11ed-9ddf-0242ac1c000c,4/8/2022,Activo,908
8c34de76-74f4-11ed-9ddf-0242ac1c000c,29/8/2022,Inactivo,806
8c34dee4-74f4-11ed-9ddf-0242ac1c000c,25/2/2022,Activo,687
8c34df48-74f4-11ed-9ddf-0242ac1c000c,26/4/2022,Activo,466
8c34dfb6-74f4-11ed-9ddf-0242ac1c000c,24/9/2022,Inactivo,599
8c34e024-74f4-11ed-9ddf-0242ac1c000c,2/10/2022,Activo,978
8c34e0b0-74f4-11ed-9ddf-0242ac1c000c,18/6/2022,Activo,639
8c34e132-74f4-11ed-9ddf-0242ac1c000c,24/9/2022,Inactivo,450
8c34e1a0-74f4-11ed-9ddf-0242ac1c000c,12/9/2022,Activo,923
8c34e204-74f4-11ed-9ddf-0242ac1c000c,17/7/2022,Inactivo,862
8c34e272-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Activo,875
8c34e2e0-74f4-11ed-9ddf-0242ac1c000c,10/6/2022,Inactivo,458
8c34e344-74f4-11ed-9ddf-0242ac1c000c,8/4/2022,Activo,887
8c34e3b2-74f4-11ed-9ddf-0242ac1c000c,18/10/2022,Activo,469
8c34e420-74f4-11ed-9ddf-0242ac1c000c,22/1/2022,Inactivo,682
8c34e48e-74f4-11ed-9ddf-0242ac1c000c,16/4/2022,Inactivo,813
8c34e506-74f4-11ed-9ddf-0242ac1c000c,18/5/2022,Inactivo,982
8c34e574-74f4-11ed-9ddf-0242ac1c000c,14/3/2022,Activo,446
8c34e5e2-74f4-11ed-9ddf-0242ac1c000c,27/7/2022,Inactivo,766
8c34e646-74f4-11ed-9ddf-0242ac1c000c,14/8/2022,Activo,419
8c34e6be-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Activo,873
8c34e72c-74f4-11ed-9ddf-0242ac1c000c,28/11/2022,Activo,463
8c34e790-74f4-11ed-9ddf-0242ac1c000c,12/4/2022,Activo,657
8c34e7fe-74f4-11ed-9ddf-0242ac1c000c,23/7/2022,Inactivo,674
8c34e876-74f4-11ed-9ddf-0242ac1c000c,27/6/2022,Inactivo,922
8c34e8e4-74f4-11ed-9ddf-0242ac1c000c,25/10/2022,Inactivo,983
8c34e952-74f4-11ed-9ddf-0242ac1c000c,19/6/2022,Activo,710
8c34e9b6-74f4-11ed-9ddf-0242ac1c000c,23/1/2022,Activo,881
8c34ea42-74f4-11ed-9ddf-0242ac1c000c,17/2/2022,Inactivo,473
8c34eea2-74f4-11ed-9ddf-0242ac1c000c,23/4/2022,Activo,770
8c34efb0-74f4-11ed-9ddf-0242ac1c000c,14/6/2022,Activo,665
8c34f050-74f4-11ed-9ddf-0242ac1c000c,15/3/2022,Inactivo,531
8c34f0f0-74f4-11ed-9ddf-0242ac1c000c,8/7/2022,Inactivo,616
8c34f190-74f4-11ed-9ddf-0242ac1c000c,6/6/2022,Activo,993
8c34f230-74f4-11ed-9ddf-0242ac1c000c,26/8/2022,Inactivo,824
8c34f2da-74f4-11ed-9ddf-0242ac1c000c,21/11/2022,Activo,872
8c34f3c0-74f4-11ed-9ddf-0242ac1c000c,14/7/2022,Activo,618
8c34f44c-74f4-11ed-9ddf-0242ac1c000c,15/2/2022,Inactivo,966
8c34f4c4-74f4-11ed-9ddf-0242ac1c000c,24/2/2022,Activo,805
8c34f528-74f4-11ed-9ddf-0242ac1c000c,14/11/2022,Activo,720
8c34f5a0-74f4-11ed-9ddf-0242ac1c000c,12/7/2022,Activo,449
8c34f604-74f4-11ed-9ddf-0242ac1c000c,14/4/2022,Inactivo,402
8c34f67c-74f4-11ed-9ddf-0242ac1c000c,17/11/2022,Activo,553
8c34f6e0-74f4-11ed-9ddf-0242ac1c000c,14/9/2022,Activo,997
8c34f74e-74f4-11ed-9ddf-0242ac1c000c,20/5/2022,Activo,547
8c34f7bc-74f4-11ed-9ddf-0242ac1c000c,5/3/2022,Inactivo,748
8c34f82a-74f4-11ed-9ddf-0242ac1c000c,10/6/2022,Activo,467
8c34f898-74f4-11ed-9ddf-0242ac1c000c,7/11/2022,Inactivo,732
8c34f906-74f4-11ed-9ddf-0242ac1c000c,1/5/2022,Activo,996
8c34f974-74f4-11ed-9ddf-0242ac1c000c,12/7/2022,Activo,709
8c34f9e2-74f4-11ed-9ddf-0242ac1c000c,17/10/2022,Activo,539
8c34fa50-74f4-11ed-9ddf-0242ac1c000c,31/3/2022,Inactivo,697
8c34fab4-74f4-11ed-9ddf-0242ac1c000c,14/6/2022,Inactivo,818
8c34fb22-74f4-11ed-9ddf-0242ac1c000c,30/9/2022,Activo,733
8c34fb90-74f4-11ed-9ddf-0242ac1c000c,19/9/2022,Inactivo,663
8c34fc1c-74f4-11ed-9ddf-0242ac1c000c,11/2/2022,Inactivo,450
8c34fc8a-74f4-11ed-9ddf-0242ac1c000c,27/3/2022,Activo,743
8c34fcf8-74f4-11ed-9ddf-0242ac1c000c,4/2/2022,Inactivo,626
8c34fd70-74f4-11ed-9ddf-0242ac1c000c,13/9/2022,Activo,526
8c34fdde-74f4-11ed-9ddf-0242ac1c000c,19/1/2022,Inactivo,989
8c34fe60-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Inactivo,582
8c34ff0a-74f4-11ed-9ddf-0242ac1c000c,13/1/2022,Activo,767
8c34ffbe-74f4-11ed-9ddf-0242ac1c000c,17/10/2022,Inactivo,621
8c35005e-74f4-11ed-9ddf-0242ac1c000c,26/10/2022,Activo,412
8c3500fe-74f4-11ed-9ddf-0242ac1c000c,29/6/2022,Activo,679
8c3501b2-74f4-11ed-9ddf-0242ac1c000c,10/9/2022,Activo,666
8c350284-74f4-11ed-9ddf-0242ac1c000c,10/3/2022,Inactivo,623
8c350342-74f4-11ed-9ddf-0242ac1c000c,19/9/2022,Activo,489
8c3503e2-74f4-11ed-9ddf-0242ac1c000c,16/7/2022,Activo,797
8c350482-74f4-11ed-9ddf-0242ac1c000c,20/9/2022,Inactivo,868
8c35052c-74f4-11ed-9ddf-0242ac1c000c,29/8/2022,Activo,439
8c3505ea-74f4-11ed-9ddf-0242ac1c000c,7/2/2022,Inactivo,633
8c350694-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Inactivo,486
8c350752-74f4-11ed-9ddf-0242ac1c000c,8/3/2022,Activo,951
8c350806-74f4-11ed-9ddf-0242ac1c000c,6/4/2022,Activo,452
8c350874-74f4-11ed-9ddf-0242ac1c000c,13/11/2022,Activo,507
8c3508e2-74f4-11ed-9ddf-0242ac1c000c,31/8/2022,Activo,560
8c35095a-74f4-11ed-9ddf-0242ac1c000c,24/2/2022,Activo,524
8c3509c8-74f4-11ed-9ddf-0242ac1c000c,9/8/2022,Activo,848
8c350a40-74f4-11ed-9ddf-0242ac1c000c,26/7/2022,Activo,506
8c350aae-74f4-11ed-9ddf-0242ac1c000c,2/10/2022,Activo,946
8c350b1c-74f4-11ed-9ddf-0242ac1c000c,31/8/2022,Inactivo,865
8c350b8a-74f4-11ed-9ddf-0242ac1c000c,31/7/2022,Inactivo,420
8c350bf8-74f4-11ed-9ddf-0242ac1c000c,26/11/2022,Activo,446
8c350c70-74f4-11ed-9ddf-0242ac1c000c,19/5/2022,Activo,757
8c350cde-74f4-11ed-9ddf-0242ac1c000c,26/5/2022,Inactivo,891
8c350d4c-74f4-11ed-9ddf-0242ac1c000c,30/3/2022,Activo,474
8c350dba-74f4-11ed-9ddf-0242ac1c000c,6/1/2022,Inactivo,842
8c350e28-74f4-11ed-9ddf-0242ac1c000c,9/9/2022,Inactivo,892
8c350e96-74f4-11ed-9ddf-0242ac1c000c,20/4/2022,Inactivo,429
8c350f0e-74f4-11ed-9ddf-0242ac1c000c,2/10/2022,Activo,668
8c350f7c-74f4-11ed-9ddf-0242ac1c000c,19/10/2022,Activo,636
8c350fea-74f4-11ed-9ddf-0242ac1c000c,12/2/2022,Inactivo,528
8c351058-74f4-11ed-9ddf-0242ac1c000c,3/11/2022,Activo,578
8c3510c6-74f4-11ed-9ddf-0242ac1c000c,4/8/2022,Inactivo,416
8c351134-74f4-11ed-9ddf-0242ac1c000c,3/7/2022,Inactivo,712
8c3511a2-74f4-11ed-9ddf-0242ac1c000c,27/6/2022,Activo,554
8c351382-74f4-11ed-9ddf-0242ac1c000c,20/5/2022,Activo,990
8c351468-74f4-11ed-9ddf-0242ac1c000c,9/1/2022,Inactivo,412
8c351544-74f4-11ed-9ddf-0242ac1c000c,17/7/2022,Inactivo,672
8c3515f8-74f4-11ed-9ddf-0242ac1c000c,3/2/2022,Inactivo,841
8c3516ac-74f4-11ed-9ddf-0242ac1c000c,15/5/2022,Inactivo,470
8c351760-74f4-11ed-9ddf-0242ac1c000c,3/5/2022,Inactivo,497
8c35180a-74f4-11ed-9ddf-0242ac1c000c,19/1/2022,Activo,520
8c3518be-74f4-11ed-9ddf-0242ac1c000c,15/9/2022,Activo,615
8c351940-74f4-11ed-9ddf-0242ac1c000c,23/11/2022,Inactivo,626
8c3519b8-74f4-11ed-9ddf-0242ac1c000c,3/9/2022,Inactivo,854
8c351a26-74f4-11ed-9ddf-0242ac1c000c,28/3/2022,Inactivo,786
8c351a94-74f4-11ed-9ddf-0242ac1c000c,26/10/2022,Inactivo,770
8c351b0c-74f4-11ed-9ddf-0242ac1c000c,6/2/2022,Activo,934
8c351b70-74f4-11ed-9ddf-0242ac1c000c,10/10/2022,Activo,669
8c351bde-74f4-11ed-9ddf-0242ac1c000c,21/6/2022,Inactivo,411
8c351c4c-74f4-11ed-9ddf-0242ac1c000c,20/2/2022,Activo,934
8c351cba-74f4-11ed-9ddf-0242ac1c000c,21/5/2022,Inactivo,757
8c351d28-74f4-11ed-9ddf-0242ac1c000c,2/7/2022,Activo,915
8c351d96-74f4-11ed-9ddf-0242ac1c000c,11/10/2022,Inactivo,827
8c351e04-74f4-11ed-9ddf-0242ac1c000c,28/10/2022,Activo,814
